game_id,season,week,season_phase,team,opponent,side,home_team,away_team,role,spread_line_away_perspective,spread_abs,spread_bucket,q1_result,q2_result,q3_result,q4_result,path4,q1_points_for,q1_points_against,q2_points_for,q2_points_against,q3_points_for,q3_points_against,q4_points_for,q4_points_against,ot_points_for,ot_points_against,after_q1_margin,after_q2_margin,after_q3_margin,after_q4_margin,after_q1_state,after_q2_state,after_q3_state,after_q4_regulation_state,after_q1_margin_bucket,after_q2_margin_bucket,after_q3_margin_bucket,after_q4_margin_bucket,final_margin,final_state,went_to_overtime
2022_03_BUF_MIA,2022,3,EARLY,BUF,MIA,away,MIA,BUF,FAVORITE,-4.0,4.0,3.5-4.5,TIE,TIE,WIN,LOSS,TIE-TIE-WIN-LOSS,7.0,7.0,7.0,7.0,3.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,3.0,-2.0,TIE,TIE,WIN,LOSS,TIE,TIE,LEAD_1_3,TRAIL_1_3,-2.0,LOSS,False
2022_04_BUF_BAL,2022,4,EARLY,BUF,BAL,away,BAL,BUF,FAVORITE,-3.0,3.0,2-3,LOSS,WIN,WIN,WIN,LOSS-WIN-WIN-WIN,3.0,14.0,7.0,6.0,10.0,0.0,3.0,0.0,0.0,0.0,-11.0,-10.0,0.0,3.0,LOSS,LOSS,TIE,WIN,TRAIL_8_14,TRAIL_8_14,TIE,LEAD_1_3,3.0,WIN,False
2022_05_PIT_BUF,2022,5,EARLY,BUF,PIT,home,BUF,PIT,FAVORITE,14.0,14.0,14+,WIN,WIN,TIE,WIN,WIN-WIN-TIE-WIN,10.0,3.0,21.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,28.0,28.0,35.0,WIN,WIN,WIN,WIN,LEAD_4_7,LEAD_15_PLUS,LEAD_15_PLUS,LEAD_15_PLUS,35.0,WIN,False
2022_06_BUF_KC,2022,6,MIDDLE,BUF,KC,away,KC,BUF,FAVORITE,-2.5,2.5,2-3,TIE,TIE,TIE,WIN,TIE-TIE-TIE-WIN,0.0,0.0,10.0,10.0,7.0,7.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,TIE,TIE,TIE,WIN,TIE,TIE,TIE,LEAD_4_7,4.0,WIN,False
2022_08_GB_BUF,2022,8,MIDDLE,BUF,GB,home,BUF,GB,FAVORITE,10.5,10.5,10-13.5,WIN,WIN,TIE,LOSS,WIN-WIN-TIE-LOSS,7.0,0.0,17.0,7.0,3.0,3.0,0.0,7.0,0.0,0.0,7.0,17.0,17.0,10.0,WIN,WIN,WIN,WIN,LEAD_4_7,LEAD_15_PLUS,LEAD_15_PLUS,LEAD_8_14,10.0,WIN,False
2022_09_BUF_NYJ,2022,9,MIDDLE,BUF,NYJ,away,NYJ,BUF,FAVORITE,-11.0,11.0,10-13.5,WIN,TIE,LOSS,TIE,WIN-TIE-LOSS-TIE,7.0,3.0,7.0,7.0,0.0,7.0,3.0,3.0,0.0,0.0,4.0,4.0,-3.0,-3.0,WIN,WIN,LOSS,LOSS,LEAD_4_7,LEAD_4_7,TRAIL_1_3,TRAIL_1_3,-3.0,LOSS,False
2022_10_MIN_BUF,2022,10,MIDDLE,BUF,MIN,home,BUF,MIN,FAVORITE,6.5,6.5,6.5-7,WIN,WIN,LOSS,LOSS,WIN-WIN-LOSS-LOSS,14.0,7.0,10.0,3.0,3.0,7.0,3.0,13.0,0.0,3.0,7.0,14.0,10.0,0.0,WIN,WIN,WIN,TIE,LEAD_4_7,LEAD_8_14,LEAD_8_14,TIE,-3.0,LOSS,True
2022_11_CLE_BUF,2022,11,MIDDLE,BUF,CLE,home,BUF,CLE,FAVORITE,7.5,7.5,7.5-9.5,LOSS,WIN,WIN,LOSS,LOSS-WIN-WIN-LOSS,3.0,7.0,10.0,3.0,9.0,0.0,9.0,13.0,0.0,0.0,-4.0,3.0,12.0,8.0,LOSS,WIN,WIN,WIN,TRAIL_4_7,LEAD_1_3,LEAD_8_14,LEAD_8_14,8.0,WIN,False
2022_12_BUF_DET,2022,12,LATE,BUF,DET,away,DET,BUF,FAVORITE,-10.0,10.0,10-13.5,TIE,WIN,WIN,LOSS,TIE-WIN-WIN-LOSS,7.0,7.0,10.0,7.0,2.0,0.0,9.0,11.0,0.0,0.0,0.0,3.0,5.0,3.0,TIE,WIN,WIN,WIN,TIE,LEAD_1_3,LEAD_4_7,LEAD_1_3,3.0,WIN,False
2022_13_BUF_NE,2022,13,LATE,BUF,NE,away,NE,BUF,FAVORITE,-3.5,3.5,3.5-4.5,LOSS,WIN,TIE,WIN,LOSS-WIN-TIE-WIN,3.0,7.0,14.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,-4.0,10.0,10.0,14.0,LOSS,WIN,WIN,WIN,TRAIL_4_7,LEAD_8_14,LEAD_8_14,LEAD_8_14,14.0,WIN,False
2022_14_NYJ_BUF,2022,14,LATE,BUF,NYJ,home,BUF,NYJ,FAVORITE,10.0,10.0,10-13.5,TIE,WIN,WIN,LOSS,TIE-WIN-WIN-LOSS,0.0,0.0,7.0,0.0,10.0,7.0,3.0,5.0,0.0,0.0,0.0,7.0,10.0,8.0,TIE,WIN,WIN,WIN,TIE,LEAD_4_7,LEAD_8_14,LEAD_8_14,8.0,WIN,False
2022_15_MIA_BUF,2022,15,LATE,BUF,MIA,home,BUF,MIA,FAVORITE,7.0,7.0,6.5-7,WIN,WIN,LOSS,WIN,WIN-WIN-LOSS-WIN,7.0,3.0,14.0,10.0,0.0,13.0,11.0,3.0,0.0,0.0,4.0,8.0,-5.0,3.0,WIN,WIN,LOSS,WIN,LEAD_4_7,LEAD_8_14,TRAIL_4_7,LEAD_1_3,3.0,WIN,False
2022_16_BUF_CHI,2022,16,LATE,BUF,CHI,away,CHI,BUF,FAVORITE,-8.0,8.0,7.5-9.5,LOSS,LOSS,WIN,WIN,LOSS-LOSS-WIN-WIN,6.0,7.0,0.0,3.0,15.0,0.0,14.0,3.0,0.0,0.0,-1.0,-4.0,11.0,22.0,LOSS,LOSS,WIN,WIN,TRAIL_1_3,TRAIL_4_7,LEAD_8_14,LEAD_15_PLUS,22.0,WIN,False
2022_18_NE_BUF,2022,18,LATE,BUF,NE,home,BUF,NE,FAVORITE,8.0,8.0,7.5-9.5,TIE,TIE,WIN,WIN,TIE-TIE-WIN-WIN,7.0,7.0,7.0,7.0,14.0,3.0,7.0,6.0,0.0,0.0,0.0,0.0,11.0,12.0,TIE,TIE,WIN,WIN,TIE,TIE,LEAD_8_14,LEAD_8_14,12.0,WIN,False
2023_01_BUF_NYJ,2023,1,EARLY,BUF,NYJ,away,NYJ,BUF,FAVORITE,-2.5,2.5,2-3,WIN,WIN,LOSS,LOSS,WIN-WIN-LOSS-LOSS,3.0,0.0,10.0,3.0,0.0,3.0,3.0,10.0,0.0,6.0,3.0,10.0,7.0,0.0,WIN,WIN,WIN,TIE,LEAD_1_3,LEAD_8_14,LEAD_4_7,TIE,-6.0,LOSS,True
2023_02_LV_BUF,2023,2,EARLY,BUF,LV,home,BUF,LV,FAVORITE,7.5,7.5,7.5-9.5,TIE,WIN,WIN,WIN,TIE-WIN-WIN-WIN,7.0,7.0,14.0,3.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,11.0,18.0,28.0,TIE,WIN,WIN,WIN,TIE,LEAD_8_14,LEAD_15_PLUS,LEAD_15_PLUS,28.0,WIN,False
2023_03_BUF_WAS,2023,3,EARLY,BUF,WAS,away,WAS,BUF,FAVORITE,-5.5,5.5,5-6,WIN,WIN,TIE,WIN,WIN-WIN-TIE-WIN,10.0,0.0,6.0,0.0,0.0,0.0,21.0,3.0,0.0,0.0,10.0,16.0,16.0,34.0,WIN,WIN,WIN,WIN,LEAD_8_14,LEAD_15_PLUS,LEAD_15_PLUS,LEAD_15_PLUS,34.0,WIN,False
2023_04_MIA_BUF,2023,4,EARLY,BUF,MIA,home,BUF,MIA,FAVORITE,2.5,2.5,2-3,WIN,WIN,WIN,WIN,WIN-WIN-WIN-WIN,14.0,7.0,17.0,7.0,10.0,6.0,7.0,0.0,0.0,0.0,7.0,17.0,21.0,28.0,WIN,WIN,WIN,WIN,LEAD_4_7,LEAD_15_PLUS,LEAD_15_PLUS,LEAD_15_PLUS,28.0,WIN,False
2023_05_JAX_BUF,2023,5,EARLY,BUF,JAX,home,BUF,JAX,FAVORITE,5.5,5.5,5-6,LOSS,WIN,TIE,LOSS,LOSS-WIN-TIE-LOSS,0.0,11.0,7.0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,-11.0,-4.0,-4.0,-5.0,LOSS,LOSS,LOSS,LOSS,TRAIL_8_14,TRAIL_4_7,TRAIL_4_7,TRAIL_4_7,-5.0,LOSS,False
2023_06_NYG_BUF,2023,6,MIDDLE,BUF,NYG,home,BUF,NYG,FAVORITE,15.5,15.5,14+,LOSS,LOSS,TIE,WIN,LOSS-LOSS-TIE-WIN,0.0,3.0,0.0,3.0,0.0,0.0,14.0,3.0,0.0,0.0,-3.0,-6.0,-6.0,5.0,LOSS,LOSS,LOSS,WIN,TRAIL_1_3,TRAIL_4_7,TRAIL_4_7,LEAD_4_7,5.0,WIN,False
2023_07_BUF_NE,2023,7,MIDDLE,BUF,NE,away,NE,BUF,FAVORITE,-7.5,7.5,7.5-9.5,LOSS,TIE,WIN,WIN,LOSS-TIE-WIN-WIN,0.0,10.0,3.0,3.0,7.0,3.0,15.0,13.0,0.0,0.0,-10.0,-10.0,-6.0,-4.0,LOSS,LOSS,LOSS,LOSS,TRAIL_8_14,TRAIL_8_14,TRAIL_4_7,TRAIL_4_7,-4.0,LOSS,False
2023_08_TB_BUF,2023,8,MIDDLE,BUF,TB,home,BUF,TB,FAVORITE,10.0,10.0,10-13.5,WIN,WIN,WIN,LOSS,WIN-WIN-WIN-LOSS,3.0,0.0,14.0,10.0,7.0,0.0,0.0,8.0,0.0,0.0,3.0,7.0,14.0,6.0,WIN,WIN,WIN,WIN,LEAD_1_3,LEAD_4_7,LEAD_8_14,LEAD_4_7,6.0,WIN,False
2023_09_BUF_CIN,2023,9,MIDDLE,BUF,CIN,away,CIN,BUF,UNDERDOG,1.5,1.5,0.5-1.5,LOSS,LOSS,WIN,WIN,LOSS-LOSS-WIN-WIN,7.0,14.0,0.0,7.0,3.0,0.0,8.0,3.0,0.0,0.0,-7.0,-14.0,-11.0,-6.0,LOSS,LOSS,LOSS,LOSS,TRAIL_4_7,TRAIL_8_14,TRAIL_8_14,TRAIL_4_7,-6.0,LOSS,False
2023_10_DEN_BUF,2023,10,MIDDLE,BUF,DEN,home,BUF,DEN,FAVORITE,7.5,7.5,7.5-9.5,LOSS,LOSS,WIN,LOSS,LOSS-LOSS-WIN-LOSS,0.0,3.0,8.0,12.0,7.0,0.0,7.0,9.0,0.0,0.0,-3.0,-7.0,0.0,-2.0,LOSS,LOSS,TIE,LOSS,TRAIL_1_3,TRAIL_4_7,TIE,TRAIL_1_3,-2.0,LOSS,False
2023_11_NYJ_BUF,2023,11,MIDDLE,BUF,NYJ,home,BUF,NYJ,FAVORITE,8.0,8.0,7.5-9.5,WIN,WIN,WIN,WIN,WIN-WIN-WIN-WIN,6.0,0.0,10.0,6.0,13.0,0.0,3.0,0.0,0.0,0.0,6.0,10.0,23.0,26.0,WIN,WIN,WIN,WIN,LEAD_4_7,LEAD_8_14,LEAD_15_PLUS,LEAD_15_PLUS,26.0,WIN,False
2023_12_BUF_PHI,2023,12,LATE,BUF,PHI,away,PHI,BUF,UNDERDOG,2.5,2.5,2-3,LOSS,WIN,TIE,LOSS,LOSS-WIN-TIE-LOSS,0.0,7.0,17.0,0.0,7.0,7.0,7.0,17.0,3.0,6.0,-7.0,10.0,10.0,0.0,LOSS,WIN,WIN,TIE,TRAIL_4_7,LEAD_8_14,LEAD_8_14,TIE,-3.0,LOSS,True
2023_14_BUF_KC,2023,14,LATE,BUF,KC,away,KC,BUF,UNDERDOG,2.0,2.0,2-3,WIN,TIE,LOSS,TIE,WIN-TIE-LOSS-TIE,7.0,0.0,7.0,7.0,3.0,7.0,3.0,3.0,0.0,0.0,7.0,7.0,3.0,3.0,WIN,WIN,WIN,WIN,LEAD_4_7,LEAD_4_7,LEAD_1_3,LEAD_1_3,3.0,WIN,False
2023_15_DAL_BUF,2023,15,LATE,BUF,DAL,home,BUF,DAL,FAVORITE,2.0,2.0,2-3,WIN,WIN,WIN,TIE,WIN-WIN-WIN-TIE,7.0,0.0,14.0,3.0,3.0,0.0,7.0,7.0,0.0,0.0,7.0,18.0,21.0,21.0,WIN,WIN,WIN,WIN,LEAD_4_7,LEAD_15_PLUS,LEAD_15_PLUS,LEAD_15_PLUS,21.0,WIN,False
2023_16_BUF_LAC,2023,16,LATE,BUF,LAC,away,LAC,BUF,FAVORITE,-13.0,13.0,10-13.5,LOSS,WIN,WIN,LOSS,LOSS-WIN-WIN-LOSS,0.0,3.0,14.0,7.0,7.0,3.0,3.0,9.0,0.0,0.0,-3.0,4.0,8.0,2.0,LOSS,WIN,WIN,WIN,TRAIL_1_3,LEAD_4_7,LEAD_8_14,LEAD_1_3,2.0,WIN,False
2023_17_NE_BUF,2023,17,LATE,BUF,NE,home,BUF,NE,FAVORITE,15.0,15.0,14+,WIN,TIE,WIN,LOSS,WIN-TIE-WIN-LOSS,13.0,7.0,7.0,7.0,7.0,0.0,0.0,7.0,0.0,0.0,6.0,6.0,13.0,6.0,WIN,WIN,WIN,WIN,LEAD_4_7,LEAD_4_7,LEAD_8_14,LEAD_4_7,6.0,WIN,False
2023_18_BUF_MIA,2023,18,LATE,BUF,MIA,away,MIA,BUF,FAVORITE,-2.5,2.5,2-3,TIE,LOSS,TIE,WIN,TIE-LOSS-TIE-WIN,0.0,0.0,7.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,-7.0,-7.0,7.0,TIE,LOSS,LOSS,WIN,TIE,TRAIL_4_7,TRAIL_4_7,LEAD_4_7,7.0,WIN,False
2024_01_ARI_BUF,2024,1,EARLY,BUF,ARI,home,BUF,ARI,FAVORITE,6.5,6.5,6.5-7,LOSS,TIE,WIN,LOSS,LOSS-TIE-WIN-LOSS,0.0,7.0,10.0,10.0,14.0,0.0,10.0,11.0,0.0,0.0,-7.0,-7.0,7.0,6.0,LOSS,LOSS,WIN,WIN,TRAIL_4_7,TRAIL_4_7,LEAD_4_7,LEAD_4_7,6.0,WIN,False
2024_02_BUF_MIA,2024,2,EARLY,BUF,MIA,away,MIA,BUF,UNDERDOG,2.5,2.5,2-3,TIE,WIN,WIN,TIE,TIE-WIN-WIN-TIE,7.0,7.0,17.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,21.0,21.0,TIE,WIN,WIN,WIN,TIE,LEAD_8_14,LEAD_15_PLUS,LEAD_15_PLUS,21.0,WIN,False
2024_03_JAX_BUF,2024,3,EARLY,BUF,JAX,home,BUF,JAX,FAVORITE,4.0,4.0,3.5-4.5,WIN,WIN,LOSS,WIN,WIN-WIN-LOSS-WIN,13.0,0.0,21.0,3.0,3.0,7.0,10.0,0.0,0.0,0.0,13.0,31.0,27.0,37.0,WIN,WIN,WIN,WIN,LEAD_8_14,LEAD_15_PLUS,LEAD_15_PLUS,LEAD_15_PLUS,37.0,WIN,False
2024_04_BUF_BAL,2024,4,EARLY,BUF,BAL,away,BAL,BUF,UNDERDOG,2.5,2.5,2-3,LOSS,LOSS,TIE,LOSS,LOSS-LOSS-TIE-LOSS,3.0,7.0,0.0,14.0,7.0,7.0,0.0,7.0,0.0,0.0,-4.0,-18.0,-18.0,-25.0,LOSS,LOSS,LOSS,LOSS,TRAIL_4_7,TRAIL_15_PLUS,TRAIL_15_PLUS,TRAIL_15_PLUS,-25.0,LOSS,False
2024_05_BUF_HOU,2024,5,EARLY,BUF,HOU,away,HOU,BUF,UNDERDOG,1.0,1.0,0.5-1.5,LOSS,LOSS,WIN,TIE,LOSS-LOSS-WIN-TIE,3.0,14.0,0.0,3.0,14.0,3.0,3.0,3.0,0.0,0.0,-11.0,-14.0,-3.0,-3.0,LOSS,LOSS,LOSS,LOSS,TRAIL_8_14,TRAIL_8_14,TRAIL_1_3,TRAIL_1_3,-3.0,LOSS,False
2024_06_BUF_NYJ,2024,6,MIDDLE,BUF,NYJ,away,NYJ,BUF,FAVORITE,-1.0,1.0,0.5-1.5,LOSS,WIN,LOSS,WIN,LOSS-WIN-LOSS-WIN,7.0,10.0,13.0,7.0,0.0,3.0,3.0,0.0,0.0,0.0,-3.0,3.0,0.0,3.0,LOSS,WIN,TIE,WIN,TRAIL_1_3,LEAD_1_3,TIE,LEAD_1_3,3.0,WIN,False
2024_07_TEN_BUF,2024,7,MIDDLE,BUF,TEN,home,BUF,TEN,FAVORITE,9.5,9.5,7.5-9.5,LOSS,TIE,WIN,WIN,LOSS-TIE-WIN-WIN,0.0,3.0,7.0,7.0,10.0,0.0,17.0,0.0,0.0,0.0,-3.0,-3.0,7.0,24.0,LOSS,LOSS,WIN,WIN,TRAIL_1_3,TRAIL_1_3,LEAD_4_7,LEAD_15_PLUS,24.0,WIN,False
2024_08_BUF_SEA,2024,8,MIDDLE,BUF,SEA,away,SEA,BUF,FAVORITE,-3.0,3.0,2-3,WIN,WIN,WIN,TIE,WIN-WIN-WIN-TIE,7.0,0.0,7.0,3.0,10.0,0.0,7.0,7.0,0.0,0.0,7.0,11.0,21.0,21.0,WIN,WIN,WIN,WIN,LEAD_4_7,LEAD_8_14,LEAD_15_PLUS,LEAD_15_PLUS,21.0,WIN,False
2024_09_MIA_BUF,2024,9,MIDDLE,BUF,MIA,home,BUF,MIA,FAVORITE,6.5,6.5,6.5-7,TIE,LOSS,WIN,LOSS,TIE-LOSS-WIN-LOSS,3.0,3.0,3.0,7.0,14.0,3.0,10.0,14.0,0.0,0.0,0.0,-4.0,7.0,3.0,TIE,LOSS,WIN,WIN,TIE,TRAIL_4_7,LEAD_4_7,LEAD_1_3,3.0,WIN,False
2024_10_BUF_IND,2024,10,MIDDLE,BUF,IND,away,IND,BUF,FAVORITE,-4.5,4.5,3.5-4.5,WIN,TIE,TIE,WIN,WIN-TIE-TIE-WIN,10.0,3.0,10.0,10.0,0.0,0.0,10.0,7.0,0.0,0.0,7.0,7.0,7.0,10.0,WIN,WIN,WIN,WIN,LEAD_4_7,LEAD_4_7,LEAD_4_7,LEAD_8_14,10.0,WIN,False
2024_11_KC_BUF,2024,11,MIDDLE,BUF,KC,home,BUF,KC,FAVORITE,2.5,2.5,2-3,WIN,LOSS,TIE,WIN,WIN-LOSS-TIE-WIN,6.0,0.0,10.0,14.0,0.0,0.0,14.0,7.0,0.0,0.0,6.0,2.0,2.0,9.0,WIN,WIN,WIN,WIN,LEAD_4_7,LEAD_1_3,LEAD_1_3,LEAD_8_14,9.0,WIN,False
2024_13_SF_BUF,2024,13,LATE,BUF,SF,home,BUF,SF,FAVORITE,6.5,6.5,6.5-7,WIN,WIN,TIE,WIN,WIN-WIN-TIE-WIN,7.0,3.0,14.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,4.0,18.0,18.0,25.0,WIN,WIN,WIN,WIN,LEAD_4_7,LEAD_15_PLUS,LEAD_15_PLUS,LEAD_15_PLUS,25.0,WIN,False
2024_14_BUF_LA,2024,14,LATE,BUF,LA,away,LA,BUF,FAVORITE,-3.5,3.5,3.5-4.5,TIE,LOSS,LOSS,WIN,TIE-LOSS-LOSS-WIN,7.0,7.0,7.0,17.0,7.0,14.0,21.0,6.0,0.0,0.0,0.0,-10.0,-17.0,-2.0,TIE,LOSS,LOSS,LOSS,TIE,TRAIL_8_14,TRAIL_15_PLUS,TRAIL_1_3,-2.0,LOSS,False
2024_15_BUF_DET,2024,15,LATE,BUF,DET,away,DET,BUF,UNDERDOG,2.5,2.5,2-3,WIN,LOSS,WIN,LOSS,WIN-LOSS-WIN-LOSS,14.0,0.0,7.0,14.0,14.0,7.0,13.0,21.0,0.0,0.0,14.0,7.0,14.0,6.0,WIN,WIN,WIN,WIN,LEAD_8_14,LEAD_4_7,LEAD_8_14,LEAD_4_7,6.0,WIN,False
2024_16_NE_BUF,2024,16,LATE,BUF,NE,home,BUF,NE,FAVORITE,14.0,14.0,14+,LOSS,TIE,WIN,TIE,LOSS-TIE-WIN-TIE,0.0,7.0,7.0,7.0,10.0,0.0,7.0,7.0,0.0,0.0,-7.0,-7.0,3.0,3.0,LOSS,LOSS,WIN,WIN,TRAIL_4_7,TRAIL_4_7,LEAD_1_3,LEAD_1_3,3.0,WIN,False
2024_17_NYJ_BUF,2024,17,LATE,BUF,NYJ,home,BUF,NYJ,FAVORITE,10.0,10.0,10-13.5,WIN,WIN,WIN,LOSS,WIN-WIN-WIN-LOSS,7.0,0.0,5.0,0.0,21.0,0.0,7.0,14.0,0.0,0.0,7.0,12.0,33.0,26.0,WIN,WIN,WIN,WIN,LEAD_4_7,LEAD_8_14,LEAD_15_PLUS,LEAD_15_PLUS,26.0,WIN,False
2024_18_BUF_NE,2024,18,LATE,BUF,NE,away,NE,BUF,FAVORITE,-3.0,3.0,2-3,LOSS,WIN,WIN,LOSS,LOSS-WIN-WIN-LOSS,0.0,7.0,10.0,7.0,6.0,3.0,0.0,6.0,0.0,0.0,-7.0,-4.0,-1.0,-7.0,LOSS,LOSS,LOSS,LOSS,TRAIL_4_7,TRAIL_4_7,TRAIL_1_3,TRAIL_4_7,-7.0,LOSS,False
2025_01_BAL_BUF,2025,1,EARLY,BUF,BAL,home,BUF,BAL,UNDERDOG,-1.5,1.5,0.5-1.5,WIN,LOSS,LOSS,WIN,WIN-LOSS-LOSS-WIN,7.0,3.0,6.0,17.0,6.0,14.0,22.0,6.0,0.0,0.0,4.0,-7.0,-15.0,1.0,WIN,LOSS,LOSS,WIN,LEAD_4_7,TRAIL_4_7,TRAIL_15_PLUS,LEAD_1_3,1.0,WIN,False
2025_02_BUF_NYJ,2025,2,EARLY,BUF,NYJ,away,NYJ,BUF,FAVORITE,-6.0,6.0,5-6,WIN,WIN,WIN,TIE,WIN-WIN-WIN-TIE,10.0,0.0,10.0,3.0,3.0,0.0,7.0,7.0,0.0,0.0,10.0,17.0,20.0,20.0,WIN,WIN,WIN,WIN,LEAD_8_14,LEAD_15_PLUS,LEAD_15_PLUS,LEAD_15_PLUS,20.0,WIN,False
2025_03_MIA_BUF,2025,3,EARLY,BUF,MIA,home,BUF,MIA,FAVORITE,12.5,12.5,10-13.5,TIE,TIE,WIN,WIN,TIE-TIE-WIN-WIN,7.0,7.0,7.0,7.0,7.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,7.0,10.0,TIE,TIE,WIN,WIN,TIE,TIE,LEAD_4_7,LEAD_8_14,10.0,WIN,False
2025_04_NO_BUF,2025,4,EARLY,BUF,NO,home,BUF,NO,FAVORITE,15.5,15.5,14+,WIN,LOSS,WIN,WIN,WIN-LOSS-WIN-WIN,14.0,7.0,0.0,3.0,7.0,6.0,10.0,3.0,0.0,0.0,7.0,4.0,5.0,12.0,WIN,WIN,WIN,WIN,LEAD_4_7,LEAD_4_7,LEAD_4_7,LEAD_8_14,12.0,WIN,False
2025_05_NE_BUF,2025,5,EARLY,BUF,NE,home,BUF,NE,FAVORITE,7.5,7.5,7.5-9.5,LOSS,TIE,TIE,TIE,LOSS-TIE-TIE-TIE,0.0,3.0,3.0,3.0,7.0,7.0,10.0,10.0,0.0,0.0,-3.0,-3.0,-3.0,-3.0,LOSS,LOSS,LOSS,LOSS,TRAIL_1_3,TRAIL_1_3,TRAIL_1_3,TRAIL_1_3,-3.0,LOSS,False
2025_06_BUF_ATL,2025,6,MIDDLE,BUF,ATL,away,ATL,BUF,FAVORITE,-3.5,3.5,3.5-4.5,LOSS,LOSS,WIN,LOSS,LOSS-LOSS-WIN-LOSS,7.0,14.0,0.0,7.0,7.0,0.0,0.0,3.0,0.0,0.0,-7.0,-14.0,-7.0,-10.0,LOSS,LOSS,LOSS,LOSS,TRAIL_4_7,TRAIL_8_14,TRAIL_4_7,TRAIL_8_14,-10.0,LOSS,False
2025_08_BUF_CAR,2025,8,MIDDLE,BUF,CAR,away,CAR,BUF,FAVORITE,-7.0,7.0,6.5-7,WIN,WIN,WIN,LOSS,WIN-WIN-WIN-LOSS,3.0,0.0,16.0,3.0,21.0,0.0,0.0,6.0,0.0,0.0,3.0,16.0,37.0,31.0,WIN,WIN,WIN,WIN,LEAD_1_3,LEAD_15_PLUS,LEAD_15_PLUS,LEAD_15_PLUS,31.0,WIN,False
2025_09_KC_BUF,2025,9,MIDDLE,BUF,KC,home,BUF,KC,UNDERDOG,-2.5,2.5,2-3,WIN,WIN,WIN,LOSS,WIN-WIN-WIN-LOSS,7.0,0.0,14.0,13.0,7.0,0.0,0.0,8.0,0.0,0.0,7.0,8.0,15.0,7.0,WIN,WIN,WIN,WIN,LEAD_4_7,LEAD_8_14,LEAD_15_PLUS,LEAD_4_7,7.0,WIN,False
2025_10_BUF_MIA,2025,10,MIDDLE,BUF,MIA,away,MIA,BUF,FAVORITE,-8.5,8.5,7.5-9.5,LOSS,LOSS,TIE,LOSS,LOSS-LOSS-TIE-LOSS,0.0,7.0,0.0,9.0,0.0,0.0,13.0,14.0,0.0,0.0,-7.0,-16.0,-16.0,-17.0,LOSS,LOSS,LOSS,LOSS,TRAIL_4_7,TRAIL_15_PLUS,TRAIL_15_PLUS,TRAIL_15_PLUS,-17.0,LOSS,False
2025_11_TB_BUF,2025,11,MIDDLE,BUF,TB,home,BUF,TB,FAVORITE,6.0,6.0,5-6,WIN,LOSS,WIN,WIN,WIN-LOSS-WIN-WIN,7.0,3.0,14.0,17.0,10.0,6.0,13.0,6.0,0.0,0.0,4.0,1.0,5.0,12.0,WIN,WIN,WIN,WIN,LEAD_4_7,LEAD_1_3,LEAD_4_7,LEAD_8_14,12.0,WIN,False
2025_12_BUF_HOU,2025,12,LATE,BUF,HOU,away,HOU,BUF,FAVORITE,-5.5,5.5,5-6,WIN,LOSS,LOSS,WIN,WIN-LOSS-LOSS-WIN,6.0,3.0,10.0,17.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,-4.0,-7.0,-4.0,WIN,LOSS,LOSS,LOSS,LEAD_1_3,TRAIL_4_7,TRAIL_4_7,TRAIL_4_7,-4.0,LOSS,False
2025_13_BUF_PIT,2025,13,LATE,BUF,PIT,away,PIT,BUF,FAVORITE,-3.0,3.0,2-3,TIE,LOSS,WIN,WIN,TIE-LOSS-WIN-WIN,0.0,0.0,3.0,7.0,13.0,0.0,10.0,0.0,0.0,0.0,0.0,-4.0,9.0,19.0,TIE,LOSS,WIN,WIN,TIE,TRAIL_4_7,LEAD_8_14,LEAD_15_PLUS,19.0,WIN,False
2025_14_CIN_BUF,2025,14,LATE,BUF,CIN,home,BUF,CIN,FAVORITE,6.0,6.0,5-6,LOSS,LOSS,WIN,WIN,LOSS-LOSS-WIN-WIN,3.0,7.0,8.0,14.0,7.0,0.0,21.0,13.0,0.0,0.0,-4.0,-10.0,-3.0,5.0,LOSS,LOSS,LOSS,WIN,TRAIL_4_7,TRAIL_8_14,TRAIL_1_3,LEAD_4_7,5.0,WIN,False
2025_15_BUF_NE,2025,15,LATE,BUF,NE,away,NE,BUF,FAVORITE,-2.5,2.5,2-3,LOSS,LOSS,WIN,WIN,LOSS-LOSS-WIN-WIN,0.0,14.0,7.0,10.0,14.0,0.0,14.0,7.0,0.0,0.0,-14.0,-17.0,-3.0,4.0,LOSS,LOSS,LOSS,WIN,TRAIL_8_14,TRAIL_15_PLUS,TRAIL_1_3,LEAD_4_7,4.0,WIN,False
